id,premise,hypothesis,lang_abv,language,label
f93d48796c,"Lil Armstrong, the piano player in the show, corresponding the answer, it was named 'muskrat ramble';Must not red?","Pianist, Lil Armstrong, was able to relieve songs.",en,Vietnamese,0
a5bdf9ed5b,oh that's not really important the the other stuff is just you know window dressing because we we've never ordered anything fact the the van that we've got we bought uh from an estate it was an estate trade uh it was almost brand new the the gentlemen who owned it had died,We were very lucky to get the van given how new it was.,en,English,1
fc7d08d803,"Oh, sorry, wrong church.",The churches looked very similar.,en,English,1
11d9e0eddf,"When no threshold is presupposed, as is often the case in epidemiological studies, the slightest level of exposure is likely to constitute a non-zero risk of response in at least one segment of the population.","If you consider that there is no threshold, any exposure is considered safely.",en,French,0
82b8b882d0,"But, so you like different foods.",I heard that you don't like to try new food.,en,Chinese,2
774797b61b,"A funny place for a piece of brown paper, I mused. ",I was thinking about strangeness of a piece of brown paper being in that spot.,en,English,0
2fe8f03ca4,"Put a sign for, Captain, and give them a sign of the boat, and assure that Miss is here.","Because Bi has not received, there was no need to call the ship.",en,Swahili,2
208bef13c4,These outdoor markets are also the most interesting places to go shopping in Beijing.,The strict Legislation of Beijing prohibits open-air markets in the city's enclosure.,en,French,2
62e837a883,true yeah i know it isn't that ridiculous we have cable which helps a lot,"We have cable, but even that is useless.",en,English,2
e5983ee496,"Although I am a little boy living in the Mexican border, I still remember that I was from the western music fan from the north, such as CAYUSE.",Indian pony is used on the pasture.,en,Chinese,1
07879a46ec,"In modern French novels speaking military experiences, however, one can find a soldier offering his boyfriend, let's go, guys.",French novels are more focused on romance and food.,en,French,2
a4bd1b2d94,"We still have to collect more than two million dollars from you, such as charity and donors.","We only need at least $ 200,000 from people.",en,Urdu,0
b6b62d77b9,"For longer stays, the information desk offers detailed maps of the fantastic network of Quetico waterways.",There are 29 navigable ways in Quetico.,en,French,1
cbba5a1816,"The third characters described the police table that the employees had received against the advice from Fdny, which would only come through 911.",Fdny and the police desk did not give everyone the same advice.,en,Swahili,0
42bbd37c67,I called Johul to inquire about its own context.,I called J-Hael regarding leasing agreements.,en,Arabic,0
283dea8f67,"And, of course, Androv Gromikov did not respond to anything, but we had all the films information made by U2.","We did not have file material, so we had to guess.",en,Spanish,2
b7b00926ea,"Of course, if we could not use our authorized routes to make money, we will end.","I always remain alive in a B conditioner, even when he is not earning any rosy.",en,Urdu,2
72ef0fe066,Or just a philosophy of any weapon to hand?,They go with any weapon.,en,English,1
49b3dc88a2,"First of all, Ed is a perfect hardworking moment for potential patients who have problems with the use of alcohol.",ED can affect patients with alcohol use problems.,en,Hindi,0
be3cd7f006,Each of them was as tough as a thick tree and loyal to the death.,They were loyal to their leader.,en,English,1
724fc156c2,"Words usually speak, old.",The average word is more than a hundred years old,en,Urdu,1
8b841cd283,"Learnse Singleton, a notorious rapist who cut his victim's palm and then spent eight years in jail, the second woman in Florida was arrested on the injury of death.",After hacking the pieces of victims tried to hide him in the kundan.,en,Hindi,1
fc0b517b94,The important thing is to realize that it's way past time to move it.,It has not been moved yet in the past.,en,English,0
33a7e79d04,Soderburgh's moon film and May yes who teaches on his job.,Sudberg is a filmmaker with learning skills on working,en,Urdu,0
be1111d162,"June 21, 1995, provides the specific requirements for assessing and reporting on controls.",There are no specific requirements for assessment.,en,English,2
d27ae64d49,If Lite / Light only describes a characteristic of the beer (eg,Lite and Light Words are only used to explain the wine and whiskey.,en,Turkish,2
885b3ad9cf,"Include factors such as short deadlines, deleting the original computer files, and the lack of access to the necessary documents.",They kept all the original files.,en,French,2
6dbf7eb65f,"You take yourself to the hands of the bishop, Pitt gave him a warning.",Pitt didn't tell you anything.,en,Swahili,2
5a8e7faf36,Oh but yet anyway my kids are now twenty-one and twenty-four years old I don't have to do,I have to do as it is ten and eleven years old.,en,Turkish,2
df272e2a02,True noise attracts young people and frightened the elderly.,Elders do not like noise because they cannot control their feelings easily.,en,Swahili,1
255b152393,"The tourist industry continued to expand, and though it became one of the top two income earners in Spain, a realization that unrestricted mass tourism was leading to damaging long-term consequences also began to grow.",Tourist's caused damage to Spain.,en,English,0
844c1ce921,"The analysis also addresses the various alternatives to the final rule which were considered, including differing compliance or reporting requirements, use of performance rather than design standards, and an exemption for small entities from coverage of the rule.",The are a bunch of possible alternatives for the rule.,en,English,0
b4dea411f2,But of course the DSM is informed by social values.,Social values were not taken into consideration during the DSM's creation.,en,English,2
33f4d75ee2,"The tip was hooked towards the edge, the same way the tips are hammered for knives used for slaughter.",They were fragile and could not leave a scratch. ,en,English,2
ec494b1470,Text Box 2.1: Gross Domestic Product and Gross National Product 48Text Box 4.1: How do the NIPA and federal unified budget concepts of,Text about GDP and GNP.,en,English,0
e2799e03f9,Yes and we had as soon as we kept UH's luck that was an amazing birthday party that was for it,It is very good to her dauto,en,Urdu,1
bd0e6f287d,'No one in Large would ever try to harm us.,"We figured they were all nice people in Large, nobody that would ever lay a finger on somebody in hopes to hurt them, but maybe we're wrong after the news story came out about the violent acts that were committed there just recently.",en,English,1
